frame_id,gesture,rep,activation_ratio,centroid_x,centroid_y,delta_ds_abs_p98,delta_ds_max,delta_ds_min,delta_l2,delta_q0_mean,delta_q1_mean,delta_q2_mean,delta_q3_mean,delta_rel_l2,elec_0_mean,elec_1_mean,elec_2_mean,elec_3_mean,elec_4_mean,elec_5_mean,elec_6_mean,elec_7_mean,global_kurtosis,global_mean,global_skew,global_std,q0_dorsal_absmax,q0_dorsal_active,q0_dorsal_mean,q1_radial_absmax,q1_radial_active,q1_radial_mean,q2_ventral_absmax,q2_ventral_active,q2_ventral_mean,q3_ulnar_absmax,q3_ulnar_active,q3_ulnar_mean,ring_inner_mean,ring_inner_std,ring_middle_mean,ring_middle_std,ring_outer_mean,ring_outer_std,summary_ds_abs_p98,summary_ds_max,summary_ds_min,summary_invalid_count,summary_rel_l2,summary_retry_count,summary_valid_count
10,scissors,0,3.371647510e-01,-5.404487881e-03,-4.957178536e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.110378595e-01,-2.103631268e-02,3.822869595e-02,9.876710255e-02,-2.143782648e-02,6.523992828e-02,7.353066940e-02,1.346915474e-02,1.037795918e+00,4.526521687e-02,7.716556728e-01,3.626441549e-01,1.041715622e+00,2.769230769e-01,3.711931514e-02,1.261368394e+00,3.484848485e-01,8.414646204e-02,1.312777519e+00,3.750000000e-01,-1.815638332e-02,1.017189264e+00,3.484848485e-01,7.590618420e-02,6.404296495e-01,4.333316716e-01,-5.448522571e-02,3.908031748e-01,2.497069883e-02,2.246300896e-01,1.020371079e+00,1.312777519e+00,-7.637537122e-01,1.400000000e+01,1.444907635e-01,1.400000000e+01,2.600000000e+01
11,scissors,0,4.329501916e-01,3.206128184e-02,4.749199957e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.295750765e+00,2.635502387e-02,1.533239845e-02,-2.864451423e-02,-3.905904126e-02,0.000000000e+00,2.458443414e-01,-1.754111138e-01,2.038961566e-01,-3.188692519e-02,1.874604972e-02,2.093975055e-02,8.238600072e-02,-6.362040811e-02,-1.430295154e-01,3.880494566e-02,2.268510495e-01,3.384607861e-01,8.057691455e-01,5.076923077e-01,6.347433901e-02,8.565871716e-01,4.090909091e-01,9.947886049e-02,8.232085705e-01,3.437500000e-01,-4.680089756e-02,5.622966886e-01,4.696969697e-01,3.684714294e-02,4.934182238e-01,3.422432247e-01,5.709946180e-02,3.817829630e-01,-3.968916816e-02,2.384412721e-01,7.931728959e-01,8.565871716e-01,-7.900140285e-01,1.300000000e+01,1.785275042e-01,1.400000000e+01,2.700000000e+01
12,scissors,0,4.865900383e-01,1.168071118e-02,-1.804048938e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.222439519e+00,-1.342255358e-02,-1.859431950e-02,5.608976979e-03,5.825007419e-04,0.000000000e+00,2.006583240e-01,-1.262467069e-01,1.387034888e-01,-1.008760703e-02,1.679578514e-02,1.533698223e-02,7.950846240e-02,-6.459193124e-02,-2.888600991e-01,3.228283266e-02,3.120339159e-01,3.455200762e-01,7.171934843e-01,5.076923077e-01,5.005178543e-02,8.804330826e-01,4.545454545e-01,8.088454099e-02,9.443376660e-01,4.531250000e-01,-4.119192058e-02,6.462703347e-01,5.303030303e-01,3.742964368e-02,4.633488633e-01,3.783321609e-01,3.890853577e-02,3.981953577e-01,-3.499809888e-02,2.411411138e-01,7.849313617e-01,9.443376660e-01,-7.762943506e-01,1.300000000e+01,1.679711789e-01,1.400000000e+01,2.700000000e+01
13,scissors,0,4.636015326e-01,1.908826647e-02,8.491011137e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.912958959e-01,6.113679134e-03,-5.436764296e-04,-4.292555415e-03,-7.823157322e-03,0.000000000e+00,2.148253504e-01,-1.348806062e-01,1.463450203e-01,-2.110512724e-02,2.039028086e-02,1.097415122e-03,7.472569018e-02,-6.495300395e-02,-2.199332769e-01,3.063706473e-02,3.124936701e-01,3.444766832e-01,7.220948935e-01,4.615384615e-01,5.616546457e-02,9.164980054e-01,4.696969697e-01,8.034086456e-02,9.089683294e-01,4.375000000e-01,-4.548447600e-02,6.098731756e-01,4.848484848e-01,2.960648636e-02,4.373946548e-01,4.292570519e-01,4.452324740e-02,3.888561704e-01,-3.793920561e-02,2.417470480e-01,8.038037419e-01,9.164980054e-01,-7.835892439e-01,1.400000000e+01,1.749922037e-01,1.500000000e+01,2.600000000e+01
14,scissors,0,4.980842912e-01,-2.626017574e-02,4.369710307e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.535320257e+00,8.308015262e-03,1.795924415e-02,-6.625873411e-03,3.473162146e-02,0.000000000e+00,2.555969959e-01,-1.425577411e-01,1.892914229e-01,-2.965159714e-02,3.688938885e-02,-2.345186847e-02,1.036414336e-01,-4.304377828e-02,-2.768874438e-01,4.440550237e-02,5.610074526e-02,3.725866233e-01,8.123785257e-01,5.384615385e-01,6.447347983e-02,9.507541060e-01,4.393939394e-01,9.830010871e-02,9.472168684e-01,4.218750000e-01,-5.211034941e-02,9.069422483e-01,5.909090909e-01,6.433810782e-02,3.201468190e-01,5.175698347e-01,2.208489128e-02,4.245286990e-01,1.907363442e-02,2.834348118e-01,8.400345445e-01,9.507541060e-01,-9.069422483e-01,1.200000000e+01,1.762243062e-01,1.300000000e+01,2.800000000e+01
15,rock,1,4.712643678e-01,3.595162157e-03,-2.374595258e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.680788881e-01,-7.109163492e-02,1.587480680e-01,2.011105480e-02,-9.699223766e-02,9.947749566e-02,1.988461195e-02,2.441006288e-02,-2.940570886e-01,4.093025276e-02,2.794539076e-01,2.718069947e-01,6.662917733e-01,5.384615385e-01,6.451052648e-02,7.118471861e-01,4.090909091e-01,1.018846440e-01,7.397965193e-01,5.781250000e-01,-6.604295271e-02,4.499505460e-01,3.636363636e-01,6.048445790e-02,2.555229955e-01,2.892528576e-01,1.343726056e-01,3.031856755e-01,-5.265942410e-02,1.978070223e-01,6.479506493e-01,7.397965193e-01,-5.472527742e-01,1.400000000e+01,1.938591897e-01,1.600000000e+01,2.600000000e+01
16,rock,1,4.521072797e-01,5.472053246e-02,-1.281869905e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.751974682e+00,1.480224985e-02,4.081154849e-02,2.692886719e-01,2.931087572e-02,0.000000000e+00,2.380780352e-01,4.150421379e-02,8.947823721e-03,3.892872343e-01,2.886084572e-01,-4.615162233e-02,1.670679929e-01,-7.485472626e-02,-1.638713796e-01,1.283812154e-01,3.017840337e-01,5.097096330e-01,1.145060658e+00,4.307692308e-01,7.931277633e-02,1.410778284e+00,4.090909091e-01,1.426961925e-01,1.542104840e+00,6.406250000e-01,2.032457192e-01,9.046366215e-01,3.333333333e-01,8.979533362e-02,3.045807353e-01,4.512539222e-01,9.687906166e-02,6.061470113e-01,1.236868879e-01,4.370864014e-01,1.283429861e+00,1.542104840e+00,-8.826062679e-01,1.300000000e+01,2.481544018e-01,1.400000000e+01,2.700000000e+01
17,rock,1,3.831417625e-01,9.000427320e-02,-1.898024629e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.086219310e+00,-1.370314321e-02,5.727736587e-02,1.292519144e-01,2.527847950e-02,0.000000000e+00,1.886866346e-01,1.498630667e-01,-4.579172644e-02,5.925124841e-01,4.377638432e-01,-3.430832753e-02,1.804043001e-01,-6.399715133e-02,5.872950546e-01,1.775387020e-01,5.797276224e-01,7.532721022e-01,1.186116695e+00,2.307692308e-01,6.560963312e-02,2.467357635e+00,4.242424242e-01,1.999735583e-01,2.575201750e+00,6.875000000e-01,3.324976336e-01,1.075086117e+00,1.969696970e-01,1.150738131e-01,2.701780102e-01,5.965861583e-01,1.128654180e-01,8.849591696e-01,2.071443255e-01,6.704656009e-01,2.177048683e+00,2.575201750e+00,-1.323765159e+00,1.200000000e+01,2.571246326e-01,1.400000000e+01,2.800000000e+01
18,rock,1,3.831417625e-01,-5.282546716e-02,-3.979009042e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.233935516e+01,4.810280505e-02,-1.736637536e-01,-2.967260244e-01,-9.072150073e-02,0.000000000e+00,2.252851239e-01,-7.317465486e-02,6.097905044e-02,7.211010802e-02,-1.272476097e-02,1.305983793e-01,-1.731161028e-03,-1.434717164e-02,3.542737360e-01,4.990188197e-02,1.242360429e-01,3.348129299e-01,7.686260343e-01,4.153846154e-01,1.137124382e-01,5.589576960e-01,2.575757576e-01,2.630980469e-02,1.019178629e+00,4.687500000e-01,3.577160914e-02,8.761085272e-01,3.939393939e-01,2.435231240e-02,3.592738280e-01,3.692525584e-01,9.225241097e-02,4.174220458e-01,-2.344854616e-02,2.158751303e-01,8.497669697e-01,1.019178629e+00,-8.761085272e-01,1.400000000e+01,1.687827706e-01,1.400000000e+01,2.600000000e+01
19,rock,1,4.636015326e-01,7.294604276e-02,-1.139741150e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.735055241e+00,-3.211858722e-02,1.217516693e-01,1.368306892e-01,5.607346208e-02,0.000000000e+00,2.121522682e-01,2.102381154e-02,8.877902219e-02,2.851108949e-01,2.333677200e-01,4.300540629e-02,1.061403947e-01,-3.818835388e-02,-1.860132801e-01,1.204226276e-01,3.875709204e-02,4.359264049e-01,8.549956083e-01,4.615384615e-01,8.159385094e-02,1.300315499e+00,5.000000000e-01,1.480614740e-01,1.270421028e+00,5.781250000e-01,1.726022983e-01,7.672266960e-01,3.181818182e-01,8.042577448e-02,2.907181769e-01,3.760096229e-01,8.111292496e-02,5.150843239e-01,1.217943284e-01,3.764019526e-01,1.119854450e+00,1.300315499e+00,-9.233447909e-01,1.200000000e+01,2.023039013e-01,1.200000000e+01,2.800000000e+01
20,paper,1,3.754789272e-01,1.597639162e-02,1.515080324e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.135184538e-01,-2.331242335e-01,9.460308362e-02,4.650442857e-02,-6.705216802e-02,1.412686661e-01,8.630719385e-04,-3.694174820e-02,7.867425355e-01,2.167135468e-02,3.993303250e-02,3.085572333e-01,8.640319109e-01,5.230769231e-01,5.255277921e-02,1.077086329e+00,4.545454545e-01,3.257855414e-02,3.760000169e-01,4.687500000e-02,-2.593270401e-02,8.031315207e-01,4.696969697e-01,2.651214252e-02,3.775371509e-01,2.059438423e-01,1.591548823e-01,3.310462101e-01,-1.218814257e-01,2.040600236e-01,7.962211967e-01,8.031315207e-01,-1.077086329e+00,1.300000000e+01,1.892812699e-01,1.400000000e+01,2.700000000e+01
21,paper,1,3.563218391e-01,9.796401185e-02,-2.078235449e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.855606137e+01,-6.219272145e-02,1.364050174e-01,4.846098261e-01,1.139110253e-01,0.000000000e+00,2.135825153e-01,-6.676720339e-03,-2.200532456e-01,8.335801189e-01,6.225537586e-01,-8.089744061e-02,2.554885976e-01,-1.379781183e-01,6.741226713e-01,1.883125838e-01,6.636835793e-01,1.169572486e+00,1.484452724e+00,1.230769231e-01,-9.639942245e-03,3.589423656e+00,3.636363636e-01,1.689835715e-01,3.783122778e+00,6.718750000e-01,4.586771220e-01,1.989194751e+00,2.727272727e-01,1.404231679e-01,3.709506080e-01,1.136190282e+00,1.605605373e-01,1.296973569e+00,1.801792362e-01,1.078974943e+00,3.437566280e+00,3.783122778e+00,-2.502034664e+00,1.000000000e+01,3.245691359e-01,1.000000000e+01,3.000000000e+01
22,paper,1,3.486590038e-01,9.491095912e-02,-2.166684309e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.611402891e+00,-3.748745285e-03,-2.659742442e-02,-4.116678637e-02,-4.829286605e-03,0.000000000e+00,1.643097189e-01,8.049833355e-03,-2.380723993e-01,7.793987538e-01,5.370167975e-01,-4.206548778e-02,2.181153154e-01,-9.568662045e-02,8.357288377e-01,1.693374662e-01,7.228372925e-01,9.852665383e-01,1.084924698e+00,1.230769231e-01,-1.338868753e-02,3.149924994e+00,3.484848485e-01,1.423861471e-01,3.307979107e+00,6.718750000e-01,4.175103357e-01,1.593461275e+00,2.575757576e-01,1.355938813e-01,4.230641616e-01,8.971016809e-01,8.500955506e-02,1.094018640e+00,1.885542638e-01,9.108803143e-01,2.908282518e+00,3.307979107e+00,-1.892624855e+00,9.000000000e+00,2.886676192e-01,1.500000000e+01,3.100000000e+01
23,paper,1,3.601532567e-01,8.584594332e-02,-1.766645045e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.878328371e+00,5.232711768e-02,-2.268487764e-02,-6.039558788e-02,1.268462841e-02,0.000000000e+00,2.528231951e-01,-4.856423649e-02,-2.115561772e-01,6.821450859e-01,4.699890805e-01,-1.414587888e-02,1.803454845e-01,-1.636866073e-02,4.247418764e-01,1.650306791e-01,5.518830242e-01,8.940649246e-01,1.197413087e+00,2.000000000e-01,3.893843015e-02,2.641324997e+00,3.636363636e-01,1.197012695e-01,2.912727356e+00,6.562500000e-01,3.571147478e-01,1.312175870e+00,2.272727273e-01,1.482785097e-01,4.896217372e-01,7.124557159e-01,4.714693603e-02,1.006540217e+00,1.962836452e-01,8.208411240e-01,2.563050032e+00,2.912727356e+00,-1.733321190e+00,9.000000000e+00,2.945095599e-01,1.300000000e+01,3.100000000e+01
24,paper,1,3.486590038e-01,1.001124294e-01,-2.102836312e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.817583770e+00,-8.648750154e-02,-8.028444566e-03,-1.592838188e-02,-1.443945497e-02,0.000000000e+00,7.855129790e-02,1.660035201e-02,-2.701228721e-01,6.964746481e-01,4.276195214e-01,-1.393787439e-02,1.753300044e-01,-5.795998528e-02,7.122929559e-01,1.339042982e-01,6.475979588e-01,8.848185603e-01,8.768250942e-01,6.153846154e-02,-4.754907139e-02,2.732731104e+00,3.787878788e-01,1.116728249e-01,2.918873310e+00,6.718750000e-01,3.411863659e-01,1.615693569e+00,2.878787879e-01,1.338390547e-01,3.337102951e-01,8.097534258e-01,8.363963109e-02,9.805115434e-01,1.382757017e-01,8.215409536e-01,2.532397985e+00,2.918873310e+00,-1.782462120e+00,9.000000000e+00,2.713794112e-01,1.000000000e+01,3.100000000e+01
25,scissors,1,4.482758621e-01,9.273400929e-02,-4.702694144e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.140968807e-03,2.283734808e-02,-9.380817635e-02,-2.556600777e-02,-3.717150936e-02,1.236084620e-01,3.815053729e-03,7.347505464e-02,1.287992909e-01,9.140808746e-03,4.494457271e-02,3.669401232e-01,6.786199212e-01,3.538461538e-01,3.182936712e-03,1.061324000e+00,5.757575758e-01,8.788233355e-03,1.020625830e+00,4.062500000e-01,-5.418211233e-02,6.471557617e-01,4.545454545e-01,7.676503006e-02,5.118474821e-01,3.016545595e-01,3.962332641e-02,4.014526793e-01,-8.449225956e-02,2.776516146e-01,8.573105335e-01,1.061324000e+00,-9.535594583e-01,1.100000000e+01,2.191949785e-01,1.200000000e+01,2.900000000e+01
26,scissors,1,3.793103448e-01,1.030019007e-01,-2.260307171e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.945025720e+01,5.960798948e-04,2.016464881e-01,5.181749513e-01,8.269497969e-02,0.000000000e+00,1.487303858e-01,2.288640176e-01,-2.063482886e-01,6.918690033e-01,7.853051880e-01,-2.034672463e-01,3.280433794e-01,-1.235257418e-01,5.599402539e-01,2.082537549e-01,5.503524094e-01,1.181994167e+00,1.527988791e+00,1.692307692e-01,3.779016607e-03,2.805399656e+00,4.545454545e-01,2.104347215e-01,3.815455198e+00,7.187500000e-01,4.639928390e-01,1.535333872e+00,1.818181818e-01,1.594600098e-01,4.841098658e-01,9.127588947e-01,4.322865640e-02,1.377413383e+00,2.780414711e-01,1.054417354e+00,3.269230843e+00,3.815455198e+00,-2.114450455e+00,9.000000000e+00,3.319198787e-01,9.000000000e+00,3.100000000e+01
27,scissors,1,3.984674330e-01,9.926386194e-02,-2.034773716e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.745170545e+00,6.318117508e-03,-4.814690892e-02,-9.975125396e-02,-2.731890404e-02,0.000000000e+00,1.541596277e-01,1.824243135e-01,-1.902563737e-01,5.371353191e-01,6.711146845e-01,-2.036876563e-01,2.993167607e-01,-1.349816078e-01,3.107813241e-01,1.662838458e-01,4.414113420e-01,1.014333414e+00,1.387059093e+00,2.000000000e-01,1.009713412e-02,2.042700291e+00,4.696969697e-01,1.622878126e-01,3.230531693e+00,7.187500000e-01,3.642415850e-01,1.524737835e+00,2.121212121e-01,1.321411057e-01,4.658781570e-01,7.015481292e-01,5.233786562e-02,1.210622626e+00,1.985569956e-01,8.906166059e-01,2.647514343e+00,3.230531693e+00,-1.998136640e+00,1.100000000e+01,3.499796391e-01,1.200000000e+01,2.900000000e+01
