frame_id,gesture,rep,activation_ratio,centroid_x,centroid_y,delta_ds_abs_p98,delta_ds_max,delta_ds_min,delta_l2,delta_q0_mean,delta_q1_mean,delta_q2_mean,delta_q3_mean,delta_rel_l2,elec_0_mean,elec_1_mean,elec_2_mean,elec_3_mean,elec_4_mean,elec_5_mean,elec_6_mean,elec_7_mean,global_kurtosis,global_mean,global_skew,global_std,q0_dorsal_absmax,q0_dorsal_active,q0_dorsal_mean,q1_radial_absmax,q1_radial_active,q1_radial_mean,q2_ventral_absmax,q2_ventral_active,q2_ventral_mean,q3_ulnar_absmax,q3_ulnar_active,q3_ulnar_mean,ring_inner_mean,ring_inner_std,ring_middle_mean,ring_middle_std,ring_outer_mean,ring_outer_std,summary_ds_abs_p98,summary_ds_max,summary_ds_min,summary_invalid_count,summary_rel_l2,summary_retry_count,summary_valid_count
10,rock,0,2.950191571e-01,-9.027327667e-02,-1.165163985e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.209727288e-01,2.654889429e-01,-2.038802161e-01,-1.201074705e-01,5.057248484e-02,6.053290629e-02,-3.096328508e-01,8.302442962e-02,1.636659533e+00,-5.015376100e-02,-8.969945914e-01,4.613710515e-01,9.709995389e-01,3.230769231e-01,-1.073903461e-03,6.774420738e-01,1.060606061e-01,-8.926632731e-02,8.017417192e-01,3.906250000e-01,7.303509531e-02,1.818197489e+00,3.636363636e-01,-1.788332787e-01,-4.850121601e-01,6.175791564e-01,-3.948719831e-02,5.383031575e-01,6.152047069e-03,3.258672730e-01,1.393115044e+00,8.017417192e-01,-1.818197489e+00,1.200000000e+01,3.672165275e-01,1.400000000e+01,2.800000000e+01
11,rock,0,3.908045977e-01,-2.638805647e-02,-3.689244995e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.682175081e+00,-4.950258437e-03,-4.063335861e-02,1.031969941e-02,1.484463443e-03,0.000000000e+00,-2.819980188e-01,2.408888822e-01,-2.380448144e-01,-1.022241193e-01,-4.189086231e-02,1.980648079e-01,-3.859604988e-01,1.478765446e-01,3.694535438e-01,-5.875580360e-02,-1.271716239e-01,5.780319683e-01,1.113407493e+00,3.692307692e-01,-6.024161898e-03,1.131377935e+00,2.727272727e-01,-1.298996859e-01,1.617481947e+00,5.312500000e-01,8.335479471e-02,1.612351656e+00,3.939393939e-01,-1.773488152e-01,-5.088844445e-01,6.847701618e-01,-8.524717879e-03,6.921253408e-01,-2.659943395e-02,4.308002995e-01,1.454299331e+00,1.617481947e+00,-1.612351656e+00,1.200000000e+01,3.262873888e-01,1.300000000e+01,2.800000000e+01
12,rock,0,3.716475096e-01,-9.995710701e-02,-2.813267697e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.370508064e+00,1.807296935e-03,5.466015301e-02,1.680176909e-03,9.102310308e-03,0.000000000e+00,-2.408262023e-01,3.142266426e-01,-2.109599622e-01,-1.018349641e-01,4.245733385e-02,9.487023543e-02,-3.135039629e-01,8.882785658e-02,1.411952052e+00,-4.176987179e-02,-8.031028961e-01,5.090425118e-01,1.049211264e+00,3.538461538e-01,-4.216864963e-03,9.067668915e-01,1.818181818e-01,-7.523953291e-02,9.375393987e-01,4.531250000e-01,8.503497162e-02,1.913281918e+00,5.000000000e-01,-1.682465049e-01,-3.842821284e-01,6.497009725e-01,-9.948144667e-02,6.036831000e-01,4.665421555e-02,3.714858055e-01,1.379763126e+00,9.375393987e-01,-1.913281918e+00,1.100000000e+01,3.743082583e-01,1.300000000e+01,2.900000000e+01
13,rock,0,3.371647510e-01,-8.769228731e-02,-2.499864148e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.067735872e+00,-1.463121757e-02,-6.547924867e-03,-3.069135113e-02,6.997300651e-03,0.000000000e+00,-2.338340912e-01,2.718269852e-01,-1.784998899e-01,-1.941116404e-01,7.417974813e-02,4.046050132e-02,-2.785715724e-01,8.478702873e-02,1.980903638e+00,-5.282587490e-02,-9.878527234e-01,5.324840791e-01,9.500869513e-01,2.615384615e-01,-1.884808254e-02,1.045936108e+00,2.121212121e-01,-8.178745778e-02,9.214420319e-01,4.218750000e-01,5.434362049e-02,2.102185965e+00,4.545454545e-01,-1.612492043e-01,-3.982213863e-01,7.189884289e-01,-1.596501720e-01,6.166896792e-01,6.876050193e-02,3.810528976e-01,1.526379466e+00,1.045936108e+00,-2.102185965e+00,1.100000000e+01,3.974774778e-01,1.200000000e+01,2.900000000e+01
14,rock,0,3.180076628e-01,-2.400191225e-01,8.174766181e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.482863980e+01,1.645548488e-01,-3.484537695e-02,9.405120561e-02,3.411529098e-01,0.000000000e+00,-4.151677325e-01,4.511795446e-01,-1.843085718e-01,-2.680690022e-01,3.227918232e-01,-2.129231934e-01,3.000157226e-01,7.606258467e-01,1.236809668e+00,8.867465958e-02,1.074498514e-01,1.262925408e+00,3.175778866e+00,4.000000000e-01,1.457067663e-01,1.207701802e+00,1.515151515e-02,-1.166328347e-01,1.862656116e+00,1.875000000e-01,1.483948261e-01,3.897604465e+00,6.666666667e-01,1.799037055e-01,-6.501336545e-01,1.507911471e+00,-1.232692417e-01,1.358814436e+00,3.377134729e-01,1.075555976e+00,3.491304874e+00,3.777168989e+00,-3.897604465e+00,1.000000000e+01,4.284524620e-01,1.200000000e+01,3.000000000e+01
15,scissors,1,3.180076628e-01,-2.176262307e-01,6.399194244e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.982377668e-01,2.294247765e-01,3.424181370e-02,-2.929758558e-01,1.800349372e-01,-1.061484568e-01,1.550927432e-01,6.740007908e-01,1.535684894e+00,6.742640044e-02,-2.603297532e-02,1.215219498e+00,3.044618130e+00,3.538461538e-01,1.260929134e-01,1.040963531e+00,1.515151515e-02,-5.736815287e-02,2.410318136e+00,2.656250000e-01,8.336282970e-02,4.070573807e+00,6.363636364e-01,1.189898202e-01,-9.945765006e-01,1.552850170e+00,7.117308416e-02,1.273750902e+00,2.198040344e-01,1.027441650e+00,3.129579782e+00,3.753003120e+00,-4.070573807e+00,1.200000000e+01,3.997196853e-01,1.300000000e+01,2.800000000e+01
16,scissors,1,3.141762452e-01,-2.017382929e-01,6.591187593e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.455350667e+00,-7.116813205e-03,3.571225487e-02,-1.202279853e-02,-1.427486878e-03,0.000000000e+00,-2.098479771e-01,1.209129774e-01,1.502811975e-01,-3.319395742e-01,2.308615349e-01,-1.588510573e-01,2.026432250e-01,5.993352453e-01,1.400396085e+00,7.137560627e-02,-1.987772434e-02,1.210162553e+00,3.110205412e+00,3.230769231e-01,1.189761002e-01,1.344961166e+00,7.575757576e-02,-2.165589800e-02,2.395417929e+00,2.500000000e-01,7.134003117e-02,4.095576286e+00,6.060606061e-01,1.175623333e-01,-1.001080595e+00,1.551024072e+00,9.753865640e-02,1.276234950e+00,2.103334355e-01,1.014996820e+00,3.180180311e+00,3.567729235e+00,-4.095576286e+00,1.200000000e+01,4.118897915e-01,1.400000000e+01,2.800000000e+01
17,scissors,1,3.141762452e-01,-6.732003401e-02,-2.093278990e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.519982728e+01,-1.682015614e-01,2.683062239e-02,-4.226382327e-02,-2.377320043e-01,0.000000000e+00,-1.782156605e-01,9.136831347e-02,6.123378291e-02,-2.256952609e-01,6.420210309e-02,3.741071091e-02,-2.538408500e-01,1.395390364e-01,2.211795501e+00,-3.420859829e-02,-1.078513104e+00,5.050796789e-01,7.060492635e-01,1.384615385e-01,-4.922546123e-02,9.719901681e-01,3.333333333e-01,5.174724385e-03,7.826457620e-01,3.281250000e-01,2.907620789e-02,2.014236689e+00,4.545454545e-01,-1.201696711e-01,-5.124886291e-01,6.237929763e-01,-1.596041278e-01,5.631229839e-01,1.191375925e-01,3.561881231e-01,1.469911814e+00,9.971336126e-01,-2.014236689e+00,1.400000000e+01,4.163155854e-01,1.400000000e+01,2.600000000e+01
18,scissors,1,3.103448276e-01,-2.141573150e-01,5.397017709e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.295860314e+01,1.437143583e-01,-5.500940367e-02,4.739288428e-02,2.165791049e-01,0.000000000e+00,-2.892755104e-01,1.847002995e-01,5.413315591e-02,-2.930044507e-01,1.774857448e-01,-1.049886995e-01,1.275831494e-01,6.092660746e-01,1.639850692e+00,5.406028356e-02,-1.073913361e-01,1.126095465e+00,2.752125502e+00,3.230769231e-01,9.448889703e-02,1.109976292e+00,4.545454545e-02,-4.983467928e-02,2.260796070e+00,2.500000000e-01,7.646909218e-02,3.795511007e+00,6.212121212e-01,9.640943386e-02,-9.547577263e-01,1.434758110e+00,1.983412897e-02,1.179535591e+00,2.239970131e-01,9.447752855e-01,2.999093533e+00,3.406255722e+00,-3.795511007e+00,1.200000000e+01,4.105659723e-01,1.400000000e+01,2.800000000e+01
19,scissors,1,2.758620690e-01,-2.417944491e-01,5.342638976e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.192591648e+00,-3.379909821e-02,3.353015463e-02,-9.479096669e-03,1.726451807e-02,0.000000000e+00,-3.499230985e-01,2.450122136e-01,-2.330950345e-03,-1.887559116e-01,1.247803386e-01,-6.876132852e-02,8.679455798e-02,6.372829892e-01,1.898635839e+00,5.616313730e-02,-1.185847694e-01,1.013328693e+00,2.625670195e+00,2.769230769e-01,6.068979883e-02,7.521448135e-01,0.000000000e+00,-1.630452466e-02,1.702555180e+00,2.343750000e-01,6.698999551e-02,3.460963964e+00,5.909090909e-01,1.136739519e-01,-8.238726707e-01,1.289107152e+00,-3.619941790e-02,1.053921664e+00,2.460767294e-01,8.506442090e-01,2.866010904e+00,3.314260960e+00,-3.460963964e+00,1.200000000e+01,3.933078647e-01,1.200000000e+01,2.800000000e+01
20,paper,1,2.873563218e-01,-2.297986279e-01,6.618951378e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.811124588e-01,8.350050094e-02,2.992436057e-04,-2.806796183e-01,1.977816592e-01,-1.965693701e-01,2.599951071e-01,5.533863739e-01,1.527882648e+00,3.804426725e-02,1.168454210e-01,1.074011987e+00,2.676936150e+00,3.538461538e-01,3.639877305e-02,7.814242840e-01,0.000000000e+00,-8.138799935e-02,1.609070539e+00,1.718750000e-01,5.014162979e-02,3.379370928e+00,6.212121212e-01,1.473663205e-01,-8.288120140e-01,1.287880802e+00,-9.981907407e-02,1.126821189e+00,2.563697025e-01,9.123768588e-01,2.948380709e+00,3.238694668e+00,-3.379370928e+00,1.000000000e+01,4.216602743e-01,1.200000000e+01,3.000000000e+01
21,paper,1,3.065134100e-01,-2.174525750e-01,5.791141040e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.501800189e+00,2.886852773e-02,2.669668369e-02,3.917282959e-02,-6.131359523e-02,0.000000000e+00,-3.016919907e-01,1.833936719e-01,7.345235324e-03,-2.182620684e-01,1.705109843e-01,-1.033566607e-01,1.281937342e-01,5.333309914e-01,1.669127537e+00,4.608564363e-02,-1.491424916e-01,1.007465485e+00,2.489931583e+00,2.769230769e-01,6.526730078e-02,1.335764408e+00,1.515151515e-01,-5.469131566e-02,1.806712389e+00,1.718750000e-01,8.931445939e-02,3.424312592e+00,6.212121212e-01,8.605272532e-02,-8.041367602e-01,1.242867527e+00,-1.097368653e-01,1.055357757e+00,2.739580834e-01,8.356668614e-01,2.761992693e+00,3.004597902e+00,-3.424312592e+00,1.000000000e+01,4.066021144e-01,1.000000000e+01,3.000000000e+01
22,paper,1,3.256704981e-01,-2.063138596e-01,7.911552171e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.889047107e+00,-2.734196464e-02,3.102487291e-02,-9.871189395e-03,4.142450118e-02,0.000000000e+00,-3.762187075e-01,2.710855468e-01,1.202446979e-02,-2.314996400e-01,2.018577752e-01,-1.663377912e-01,1.798944653e-01,5.888640357e-01,1.389439826e+00,5.517635194e-02,-2.380886904e-02,9.565944706e-01,2.411778450e+00,3.384615385e-01,3.792533614e-02,1.306278467e+00,1.969696970e-01,-2.366644275e-02,1.164589405e+00,1.406250000e-01,7.944326999e-02,3.062428713e+00,6.212121212e-01,1.274772265e-01,-6.736973442e-01,1.076930015e+00,-2.194560855e-01,9.990157056e-01,3.445587243e-01,7.826758131e-01,2.629974604e+00,2.944954634e+00,-3.062428713e+00,1.200000000e+01,4.261887968e-01,1.300000000e+01,2.800000000e+01
23,paper,1,3.065134100e-01,-2.221473460e-01,6.146177880e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.804750223e+00,2.119467393e-02,-1.955863174e-02,-1.443700507e-02,-2.122660280e-02,0.000000000e+00,-3.222138424e-01,1.809832525e-01,5.840888049e-02,-2.778802809e-01,1.790901564e-01,-1.469014389e-01,1.766760470e-01,5.597436978e-01,1.603876897e+00,4.660110290e-02,-4.965111227e-02,1.026163509e+00,2.563029766e+00,2.769230769e-01,5.912001007e-02,1.366126418e+00,1.212121212e-01,-4.322507449e-02,1.726832390e+00,1.875000000e-01,6.500626492e-02,3.408530474e+00,6.363636364e-01,1.062506237e-01,-8.692178332e-01,1.214464510e+00,-1.103617861e-01,1.067655739e+00,2.847999571e-01,8.591198594e-01,2.860424042e+00,3.083967447e+00,-3.408530474e+00,1.000000000e+01,4.187240601e-01,1.000000000e+01,3.000000000e+01
24,paper,1,2.835249042e-01,-8.069082745e-02,-1.570805712e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.089938905e+01,-1.279206233e-01,8.324291807e-03,-6.684714759e-02,-2.607097050e-01,0.000000000e+00,-1.439477309e-01,-4.027372450e-02,4.827544541e-02,-1.919502331e-01,-1.124995687e-02,4.657849415e-02,-2.583754421e-01,3.084657877e-02,2.608507669e+00,-6.546976004e-02,-1.210250600e+00,5.206595080e-01,1.133976579e+00,1.846153846e-01,-6.880061321e-02,9.883503914e-01,2.575757576e-01,-3.490078269e-02,1.036207080e+00,2.812500000e-01,-1.840882673e-03,2.145685196e+00,4.090909091e-01,-1.544590813e-01,-7.527484688e-01,6.648792080e-01,-1.062487050e-01,5.776560587e-01,6.194434831e-02,3.437890634e-01,1.602580070e+00,1.036207080e+00,-2.145685196e+00,1.100000000e+01,3.947937489e-01,1.200000000e+01,2.900000000e+01
25,rock,1,2.720306513e-01,-2.352238649e-01,-1.263432598e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.667541682e-01,3.674841169e-02,2.829066652e-03,-4.527266255e-01,4.140853083e-01,1.135060560e-01,-1.813915260e-01,1.740365773e-01,2.486540932e+00,-8.306453599e-03,-8.799841003e-01,8.137983532e-01,1.427667856e+00,6.153846154e-02,-7.119261719e-02,9.946530461e-01,4.545454545e-02,-6.918105348e-02,1.790476918e+00,3.906250000e-01,1.434201675e-01,3.184990883e+00,5.909090909e-01,-3.262735545e-02,-8.354806514e-01,1.093676722e+00,-1.811319030e-01,9.018387039e-01,2.275400832e-01,5.553363744e-01,2.470175505e+00,1.790476918e+00,-3.184990883e+00,8.000000000e+00,4.885348082e-01,1.100000000e+01,3.200000000e+01
26,rock,1,2.337164751e-01,-2.206804668e-01,-4.700286304e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.433183298e+00,3.707958741e-02,-1.994990941e-02,-2.457620017e-02,-7.672989685e-03,0.000000000e+00,-1.726792455e-01,1.666644053e-02,8.437427576e-03,-4.297999139e-01,3.231356047e-01,1.238541951e-01,-1.777377765e-01,2.198223069e-01,2.803423378e+00,-1.208352245e-02,-1.032739027e+00,8.930097001e-01,1.974793792e+00,1.230769231e-01,-3.411302978e-02,9.501096606e-01,1.515151515e-02,-8.913096289e-02,1.651535749e+00,2.656250000e-01,1.188439673e-01,3.669472933e+00,5.303030303e-01,-4.030034513e-02,-1.038075722e+00,1.249497330e+00,-7.549009230e-02,9.925706185e-01,1.798113866e-01,6.065574187e-01,2.927456617e+00,1.857453465e+00,-3.669472933e+00,9.000000000e+00,4.629986584e-01,9.000000000e+00,3.100000000e+01
27,rock,1,2.950191571e-01,-2.364975977e-01,-5.652978625e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.249562376e+00,-2.160442461e-02,6.738105344e-03,-1.673157054e-02,7.606389805e-02,0.000000000e+00,-2.918263279e-01,1.297357161e-01,-1.350149859e-01,-3.006415265e-01,2.416133674e-01,1.472217140e-01,-1.623794036e-01,3.816503168e-01,2.390867676e+00,-6.282576592e-04,-8.071849625e-01,8.899650923e-01,1.530094981e+00,1.076923077e-01,-5.571745439e-02,9.908947945e-01,3.030303030e-02,-8.239285754e-02,1.771264315e+00,3.593750000e-01,1.021123967e-01,3.464103699e+00,6.818181818e-01,3.576355292e-02,-7.670765794e-01,1.189278650e+00,-2.056613966e-01,9.833258182e-01,2.478342153e-01,6.397315555e-01,2.566608667e+00,2.118741035e+00,-3.464103699e+00,8.000000000e+00,4.582721889e-01,8.000000000e+00,3.200000000e+01
